baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.779	13.0815320660613	0.41838762072179	0.560696351264417	0.746192872092517	0.455550913329449	0.990580197718261
MSTRG.572	814.989348867673	0.186522721891455	0.180543819356524	1.03311607429288	0.301549581800298	0.990580197718261
MSTRG.573	11.2652263518679	0.464454332165809	0.760377220848145	0.610820944435637	0.541318126072392	0.990580197718261
MSTRG.570	3.27484582731694	0.471869934485345	1.03177136261749	0.457339631222428	0.647426948203995	0.990580197718261
MSTRG.571	1479.89370572184	-0.176435851931743	0.198355314991256	-0.889493946454224	0.373737675145653	0.990580197718261
MSTRG.576	1643.24755003226	-0.284142856553415	0.245425112047144	-1.15775787645901	0.24696285788788	0.990580197718261
MSTRG.577	45.599650748952	0.30850387213318	0.413846659913181	0.745454541539369	0.455996982381279	0.990580197718261
MSTRG.574	1.9928782902739	-0.80115954767168	1.46803277570787	-0.545736826131399	0.585246854033734	0.990580197718261
MSTRG.575	3479.05343174565	0.17825408533677	0.229586458319576	0.776413759946795	0.437504722734853	0.990580197718261
MSTRG.578	3.10640686551249	-1.16460220500992	1.17076167203498	-0.994738923239304	0.319863258433485	0.990580197718261
MSTRG.579	4.24844935498286	-0.175141067721045	1.19688845906957	-0.146330317076661	0.883660633876117	0.990580197718261
NM_152694	6.61405219174475	-0.422543097383626	0.842954417678265	-0.501264467594143	0.616185008691191	0.990580197718261
MSTRG.178	61347.2571257235	0.0617803816804828	0.219612427327441	0.281315508563495	0.778468416311266	0.990580197718261
MSTRG.179	14819.8452593871	-0.649923019154745	2.587494531892	-0.251178509227425	0.801676099203973	0.990580197718261
MSTRG.176	4798.57255174457	-0.087102296258236	0.181585877826637	-0.479675497350041	0.631458153494994	0.990580197718261
MSTRG.177	756.20002286491	-0.0617426096882112	0.218252916979983	-0.282894774294695	0.77725750054107	0.990580197718261
MSTRG.174	12.4783033693052	-0.274113595670607	0.586962094455077	-0.467003914324464	0.640497077549144	0.990580197718261
MSTRG.175	1719.88234176382	-0.279781184829345	0.177781143993823	-1.57373936596485	0.115547716940657	0.990580197718261
MSTRG.172	8.40654737892588	0.710491347333801	0.651363298655187	1.09077583708	0.275371531139931	0.990580197718261
MSTRG.173	3.35571440598283	0.252465378447097	1.05970222958735	0.238241811141047	0.811693549941653	0.990580197718261
MSTRG.170	632.447126833526	-0.564667198105046	0.54049368413626	-1.04472487778912	0.296150143403721	0.990580197718261
MSTRG.171	2457.92698807306	-0.275287970810853	0.234345048089328	-1.17471213091697	0.240109904430318	0.990580197718261
MSTRG.873	0.305086054843777	0.124876995901093	3.11653965008542	0.040069118292036	0.968038022053564	0.990580197718261
MSTRG.316	1.17441901846975	0.741897402153715	1.58806609481111	0.46717035555246	0.640378001100463	0.990580197718261
MSTRG.317	2393.10318181853	-0.0824125028397341	0.0879196291292693	-0.93736181164461	0.348572477604268	0.990580197718261
MSTRG.315	432.464801978466	0.0106126770801867	0.13755213076072	0.0771538544804374	0.938501150957571	0.990580197718261
MSTRG.313	1557.1487046755	0.247422535741551	0.121633781375909	2.03415969595561	0.0419354967291365	0.990580197718261
MSTRG.310	16465.9020092438	0.0112219531083647	0.197052803991725	0.0569489643437701	0.954585849667189	0.990580197718261
MSTRG.311	1565.95556224159	-0.0519361988742105	0.165645041783689	-0.313539109380844	0.753871112470622	0.990580197718261
MSTRG.318	0.261895541753027	1.75977744397179	3.09486421514278	0.56861216571681	0.56961936689844	0.990580197718261
MSTRG.319	1.46384489315824	1.14714935993764	2.41202948909057	0.475595080875301	0.634362880574997	0.990580197718261
NM_001141919	1.12022231775379	-3.55636069134526	2.68963739337221	-1.32224540754409	0.186086445140363	0.990580197718261
MSTRG.408	18.2020726091262	0.0937380442141744	0.661117780729149	0.14178720788721	0.887248088608418	0.990580197718261
MSTRG.409	469.829909116274	0.307088004864453	0.322808557012277	0.951300695702358	0.341451753917726	0.990580197718261
MSTRG.958	3.53820905440839	0.0350923706606788	0.733404321809756	0.0478486008564614	0.961836903005226	0.990580197718261
MSTRG.959	6.13959141275392	-1.56837785768616	0.642393116162779	-2.44146118354223	0.0146279607897258	0.990580197718261
MSTRG.954	2.93838942033155	0.649411678382295	0.936770973613857	0.693244877002334	0.488155889512566	0.990580197718261
MSTRG.403	56.3369456505857	0.454224107939604	0.490123537748545	0.926754324075415	0.354054105056471	0.990580197718261
MSTRG.956	90.7459700887314	-0.233266384501361	2.18807519939	-0.106608029087113	0.915099948599851	0.990580197718261
MSTRG.401	154.982702336577	-0.428250437349378	0.272223771017115	-1.57315592150273	0.115682718886379	0.990580197718261
MSTRG.950	12.275849384476	-0.0498803747525033	0.813247656233658	-0.0613347906632908	0.95109258400606	0.990580197718261
MSTRG.407	2548.31081796838	-0.196957974792747	0.109198875807726	-1.80366302616105	0.071284149140266	0.990580197718261
MSTRG.952	1341.36747161868	-0.126629352636937	0.12410358031501	-1.02035213098217	0.307561487722529	0.990580197718261
MSTRG.678	441.609683212283	-0.356861650427916	0.548968242854217	-0.650058824117961	0.515654225209798	0.990580197718261
MSTRG.798	14.8331688547091	0.358514205895286	0.439580128134249	0.815583287208548	0.414738511383467	0.990580197718261
MSTRG.799	11483.5394126453	0.151531306346575	0.204972175816185	0.739277444576018	0.459738542670019	0.990580197718261
MSTRG.792	1867.16738506337	0.00482492871012699	0.0970793669227631	0.0497008670644271	0.960360765497726	0.990580197718261
MSTRG.793	54.2499816213146	-0.0459413162807373	0.356123108092042	-0.129004030451356	0.897354459641276	0.990580197718261
MSTRG.790	27.6581326918967	0.50952187797614	0.334531168399254	1.52309239349572	0.127735591614172	0.990580197718261
MSTRG.791	3093.11202318733	-0.0385312071668779	0.124601820615189	-0.309234704409937	0.757142996443524	0.990580197718261
MSTRG.796	22428.3216945054	0.251797148514799	0.252532308948289	0.997088846031022	0.318721386587851	0.990580197718261
MSTRG.797	0.673264201919391	1.70746430868515	2.44095711650276	0.699506065527069	0.484235823730434	0.990580197718261
MSTRG.794	8.33158316528475	0.943706490808117	0.715873374557953	1.31825896079855	0.187416974022121	0.990580197718261
MSTRG.795	113.850093033755	0.304579463136614	0.449671326648147	0.67733796906054	0.498191545650287	0.990580197718261
NM_001195522	0.132532384784515	1.08666434795607	3.11653965008542	0.348676567591972	0.727332137894283	0.990580197718261
MSTRG.676	10.9430721946273	0.179490207448079	0.62379119572632	0.287740847703192	0.773545119753933	0.990580197718261
MSTRG.56	27.7207859181068	-0.253075912222327	0.51958586182437	-0.487072360540618	0.626207052647453	0.990580197718261
MSTRG.57	199.694287311634	-0.273874158382994	1.23791667677776	-0.221237958515815	0.824907154830201	0.990580197718261
MSTRG.54	74.3707775461104	-0.320371622660851	0.231974771704825	-1.38106234702326	0.167259791531539	0.990580197718261
MSTRG.52	145.569339871982	0.0792155818586326	0.530028981144427	0.149455189577732	0.881194465703732	0.990580197718261
MSTRG.53	16.8474332638625	-0.670413960743359	1.31099980880794	-0.511376093451113	0.609087731595214	0.990580197718261
MSTRG.50	3320.4558280884	-0.268879697642567	0.207076832183068	-1.29845379035382	0.194131445469416	0.990580197718261
MSTRG.51	0.187483897812808	-1.20283089171955	3.11110721724393	-0.386624699095107	0.699034070029139	0.990580197718261
MSTRG.58	72.5060339694536	-1.1339189275909	1.07744355932371	-1.05241608043268	0.292608694176346	0.990580197718261
NM_000307	0.186671744451124	-1.19958014564508	3.11118095777658	-0.385570676191836	0.6998146540268	0.990580197718261
NM_004845	9.76009767238412	-0.765305792083539	0.847734128780573	-0.902766287331615	0.366649947094508	0.990580197718261
NM_024885	1.07727104260888	-1.85396883468725	2.35273719653039	-0.788005068063411	0.430693741428245	0.990580197718261
NM_001012288	0.124447829634083	-0.836905685229725	3.11653965008542	-0.268536832254576	0.788286127576592	0.990580197718261
NM_001303513	0.685012720285843	-2.84518720092509	3.04366518458724	-0.934789810434073	0.34989663182053	0.990580197718261
NM_005491	0.170584371293019	1.08666434795607	3.11653965008542	0.348676567591971	0.727332137894283	0.990580197718261
NM_001184749	0.31548482288127	1.97917142433343	3.08569909329348	0.641401304694614	0.521261985526633	0.990580197718261
MSTRG.490	27.0976031977354	-0.128594106812725	0.352751272560473	-0.36454611737986	0.715450242704129	0.990580197718261
NM_018666	0.330177112364976	-1.57376922212966	3.09683970218346	-0.508185561241694	0.611323215746621	0.990580197718261
NM_001395	0.325891685619376	-1.77870672130551	3.08696030112561	-0.576200063427096	0.564479962351259	0.990580197718261
NM_001163335	1.27566245241199	-0.555327054126977	2.96530843780439	-0.187274634586802	0.851445309801219	0.990580197718261
NM_001171876	15.4585985887945	0.743237907767361	0.625876246977603	1.18751576107338	0.235024243459164	0.990580197718261
MSTRG.547	934.781001797992	-0.110963211936899	0.575806196734702	-0.192709304912229	0.847186635785637	0.990580197718261
MSTRG.546	0.773426522057104	1.8459519301246	2.99049152579892	0.617273753896177	0.537054175460081	0.990580197718261
MSTRG.545	5.23277731714321	1.62862609670905	0.962061711794448	1.69284992505452	0.0904840368871813	0.990580197718261
MSTRG.544	121.127705334723	0.195351636623469	0.201485918687289	0.969554785248589	0.332268459700238	0.990580197718261
MSTRG.543	1052.40854147685	-0.0262115617170491	0.128562807032292	-0.203881373797831	0.838446200918428	0.990580197718261
MSTRG.542	1.44951951580805	-1.03411280229781	2.40076785452641	-0.430742522792484	0.666655596182786	0.990580197718261
MSTRG.541	2194.3217790053	-0.15345071762304	0.111230547253955	-1.37957352014721	0.167717995160213	0.990580197718261
MSTRG.549	2.06117566883627	0.243279058559378	1.2110185995431	0.200887962126399	0.840786180670896	0.990580197718261
MSTRG.548	30.2053013573206	-0.139342568029769	0.621977494374984	-0.224031527330088	0.822732771392897	0.990580197718261
MSTRG.701	84.9209841021621	-0.160935470537669	0.327152996196638	-0.491927240186232	0.622770780571284	0.990580197718261
MSTRG.143	249.454172011651	-0.270053007316424	0.266450674788792	-1.01351969752183	0.310811992456426	0.990580197718261
MSTRG.142	52.1129520620066	-0.403053825862743	0.504349320733849	-0.799156079513071	0.424199915473481	0.990580197718261
MSTRG.141	449.342695113492	-0.458991670165554	0.527160029245764	-0.870687542115547	0.383924782481317	0.990580197718261
MSTRG.140	9.30758937835284	0.49972337314641	0.714687149556346	0.699219754345131	0.484414707036847	0.990580197718261
MSTRG.147	4792.1878653744	0.00761363682541434	0.0941438320987169	0.080872391272865	0.935543436600017	0.990580197718261
MSTRG.146	1678.09090512722	0.0718423097901228	0.130605447152429	0.550071312923694	0.582270461878022	0.990580197718261
MSTRG.145	24.629730978287	-0.149362513081577	0.382734248645398	-0.390251234662724	0.696350779211005	0.990580197718261
MSTRG.144	2.17803958853409	-0.768229171894723	1.50268482730536	-0.511237724594799	0.609184605895073	0.990580197718261
MSTRG.312	4628.74685426061	0.206398516721318	0.128624969337134	1.6046535737578	0.108570064330453	0.990580197718261
MSTRG.149	6.11733416721599	1.06009074822352	0.621518224252531	1.70564708621126	0.0880738069653888	0.990580197718261
MSTRG.899	2735.75472629078	0.0157369800173351	0.0967201815274427	0.162706270488854	0.870749709649478	0.990580197718261
MSTRG.898	778.742828617681	0.45304341030302	0.412906158586899	1.09720671605743	0.272551037954102	0.990580197718261
MSTRG.895	377.948885862392	-0.195118413431866	0.168199002341076	-1.16004501047041	0.2460304808932	0.990580197718261
MSTRG.322	749.025974274969	0.208599031672318	0.197390069470576	1.05678584658187	0.290609335163927	0.990580197718261
MSTRG.321	2081.35128243586	0.264451672773353	0.143969570884295	1.83685810236864	0.0662308458422044	0.990580197718261
MSTRG.320	1679.49849881188	0.142593124977816	0.175683611395756	0.811647277995679	0.416994054592724	0.990580197718261
MSTRG.891	0.640172105661328	2.90555879600845	3.05096601807408	0.952340595993455	0.340924275744998	0.990580197718261
MSTRG.893	0.286555141777796	-1.63221709811948	3.09388662334071	-0.527562026935897	0.59780335477925	0.990580197718261
MSTRG.324	2333.61599990462	0.236651404118009	0.177945298033574	1.32991097114215	0.183547606214644	0.990580197718261
MSTRG.709	337.316103084498	-0.771954380450676	0.381307770728871	-2.0244916041839	0.042919594968227	0.990580197718261
MSTRG.256	4.25071599351836	1.1540935336833	1.14600596155498	1.00705718155022	0.313907296161822	0.990580197718261
NM_001002916	0.341168742586037	2.04088277186254	3.08302943291578	0.661973171606207	0.50798841561867	0.990580197718261
MSTRG.438	7.62886661243027	0.839482811299532	0.516576217780855	1.62508993330324	0.104143397553879	0.990580197718261
MSTRG.437	12.7748738148756	0.178368845226716	0.424656685611726	0.420030700728926	0.674463026180499	0.990580197718261
MSTRG.436	5.14571935016195	0.73747029563783	0.867026731761099	0.850573885005697	0.395006101354074	0.990580197718261
MSTRG.435	208.49742209535	-0.216962888288681	0.302123338450657	-0.718126872956274	0.472679061968489	0.990580197718261
MSTRG.434	877.541544619382	-0.0576858947913561	0.115755491433665	-0.498342619230413	0.618242573201457	0.990580197718261
MSTRG.433	114.414004068831	0.147445687224901	0.181170132024609	0.813852071404754	0.415729700523923	0.990580197718261
MSTRG.432	11.491586496941	0.437619452059886	0.601227084817849	0.727877141783241	0.466688796905189	0.990580197718261
MSTRG.431	337.562384066975	-0.107049866238013	0.221462435820459	-0.483377083076964	0.628828017043811	0.990580197718261
MSTRG.430	226.461224388638	-0.124108984571493	0.187119523797922	-0.663260476793024	0.507163744724452	0.990580197718261
NM_001146151	2.62591665669839	-1.51406864222031	1.57874677181637	-0.959031979826854	0.337542634899306	0.990580197718261
NM_003886	0.171253180071461	-0.836905685229725	3.11653965008542	-0.268536832254576	0.788286127576592	0.990580197718261
MSTRG.49	1.91271950805734	-1.05687946897503	1.24855826466	-0.846479895163588	0.397285084867894	0.990580197718261
MSTRG.48	4.51844969789518	0.135694420203393	0.968637151789254	0.140087978199825	0.88859047893437	0.990580197718261
MSTRG.41	7.77184695864572	0.419501883368408	0.604314326371098	0.694178286137139	0.487570408139166	0.990580197718261
MSTRG.40	8.18434419446126	-0.622087521364872	0.552458182210182	-1.12603549263426	0.260150496422235	0.990580197718261
MSTRG.43	61.543777194614	-0.0389542317079923	0.35993858648783	-0.10822466156823	0.913817482744179	0.990580197718261
MSTRG.42	30.9088564886081	0.0257506215717592	0.358614981722772	0.0718057607299458	0.942756488258033	0.990580197718261
MSTRG.45	4.12035230610799	-1.78690897114227	1.96294245436591	-0.910321628210694	0.362652915579954	0.990580197718261
MSTRG.44	5125.50718433571	0.295341418635934	0.230942122222559	1.27885470088178	0.200948227024661	0.990580197718261
MSTRG.46	324.067819062827	-0.362528964063875	0.308551556012032	-1.17493805168086	0.240019500658864	0.990580197718261
MSTRG.197	7.03100294844956	-0.805868003907643	0.608658420524003	-1.32400699100467	0.185500722919197	0.990580197718261
MSTRG.386	2114.93404929886	0.171839313833832	0.122788865878882	1.3994698346944	0.161672138008392	0.990580197718261
MSTRG.1064	5.52433951338423	-0.157270704392538	1.02899190295559	-0.152839593723533	0.87852477325766	0.990580197718261
MSTRG.402	447.060082521024	0.0129106767530878	0.183094947008537	0.0705135612097792	0.943784907133316	0.990580197718261
MSTRG.955	595.426310076166	0.113857993614669	0.177867310504232	0.640128831385015	0.522088846395411	0.990580197718261
NM_032498	1.2145113015992	2.19241146093913	2.95201468563247	0.742683114555512	0.457673555061348	0.990580197718261
NM_001136024	1.391716655048	4.02295815969865	2.00552239545962	2.00594028209626	0.0448626198000543	0.990580197718261
NM_178471	0.132532384784515	1.08666434795607	3.11653965008542	0.348676567591972	0.727332137894283	0.990580197718261
MSTRG.406	1.4532845430898	-2.22543639679592	1.41417732071467	-1.57366149506008	0.115565728153753	0.990580197718261
MSTRG.951	4.58161443859524	0.143240216671961	0.78844291102425	0.181674810781013	0.855837935061714	0.990580197718261
MSTRG.404	91.3008499442933	-0.516412000694852	0.300659390649909	-1.71759810853927	0.085869945577674	0.990580197718261
MSTRG.405	4.91814167944288	0.0811872647886435	0.815756194525769	0.0995239329268482	0.92072228650325	0.990580197718261
MSTRG.258	4.10875075834372	0.63094334745713	1.08283783956178	0.582675747379192	0.560111602689086	0.990580197718261
MSTRG.558	47.0886463372198	-0.0782762625673073	0.274113047828928	-0.285561972285825	0.775213632787082	0.990580197718261
MSTRG.559	5846.47228636649	-0.057946741615374	0.189075100168161	-0.306474737095666	0.759243211888898	0.990580197718261
MSTRG.550	25.5612155714634	0.220884495872208	0.436905567043302	0.505565761880795	0.613161522125971	0.990580197718261
NM_033031	15.0252650512233	0.301548320890221	0.599730442538371	0.502806426857226	0.615100374656719	0.990580197718261
MSTRG.552	1370.04446404513	-0.117186280400931	0.211405067035694	-0.554321057882425	0.579359141308698	0.990580197718261
MSTRG.553	476.415059257653	-0.0981996970083681	0.151995244268933	-0.646070852286789	0.518233471019616	0.990580197718261
MSTRG.554	604.100131114396	-0.234890010983574	0.199486551800404	-1.17747291165067	0.239006803243378	0.990580197718261
MSTRG.555	135.661652710754	-0.0468033992589266	0.176191374690817	-0.265639560058249	0.790516815319149	0.990580197718261
MSTRG.556	113.583199534189	0.341207047116189	0.382153546353069	0.892853279453675	0.371935749693964	0.990580197718261
MSTRG.557	0.977523489790918	-3.3561640559416	3.03166319061699	-1.10703724158044	0.268277827200865	0.990580197718261
MSTRG.851	2269.29174482758	-0.0426544781484458	0.113997551383551	-0.374170125855882	0.708277748484164	0.990580197718261
MSTRG.154	10.0234735545618	-1.14858523633871	0.62058596337314	-1.85080763041381	0.0641972329522437	0.990580197718261
MSTRG.155	794.288317789172	-0.697741787276234	0.532485520182559	-1.31034884673863	0.190077849962226	0.990580197718261
MSTRG.156	0.650988260442871	-0.24840397616872	2.50835084403156	-0.0990307941808777	0.921113820052663	0.990580197718261
MSTRG.157	6611.11861234382	-0.191951184532766	0.206088908465607	-0.931399879604871	0.351646753133703	0.990580197718261
MSTRG.150	16548.0899998912	-0.152255177983066	0.0950317373649518	-1.60215084144319	0.10912225758154	0.990580197718261
MSTRG.151	414.93260069246	-0.0986763409538678	0.186355576676029	-0.52950570470672	0.596454688116996	0.990580197718261
MSTRG.152	7.04249817849175	0.670815941696442	0.740765284882626	0.905571515547915	0.365162691137359	0.990580197718261
MSTRG.153	20.1229503374635	-0.455004913828359	0.579019561466178	-0.785819589024259	0.431973188628153	0.990580197718261
MSTRG.158	6.81483960101165	-1.57461757978237	1.0734889247282	-1.46682238028776	0.142424379874915	0.990580197718261
MSTRG.159	0.374155642263932	-2.00875766933576	3.0749907659312	-0.653256488309306	0.513590938596365	0.990580197718261
MSTRG.338	5.82344225972917	0.412106787843275	0.585362167829104	0.704020195516956	0.481420196804626	0.990580197718261
MSTRG.339	0.320950228754064	1.26704871605868	3.09531432206071	0.409344119603058	0.682287142011182	0.990580197718261
MSTRG.888	82.009218084449	-0.248525327630789	0.299769607026688	-0.829054453170977	0.407073595152253	0.990580197718261
MSTRG.889	0.861460501099349	3.32553481087555	3.03904687762883	1.09426900761407	0.273837013776439	0.990580197718261
MSTRG.334	6.96049279249112	-0.260319979753425	0.904961374672534	-0.287658663716585	0.77360803468701	0.990580197718261
MSTRG.336	9.71655019744788	0.775254660098067	0.401300999626833	1.93185329919181	0.0533776153219748	0.990580197718261
MSTRG.337	48.9014545486796	0.470398814614142	0.317528264672064	1.48143918809861	0.138489578547712	0.990580197718261
MSTRG.882	4246.2502744253	0.0662595698903311	0.193714693829383	0.342047206541235	0.732315366748215	0.990580197718261
MSTRG.331	88.7091612699523	-0.0133400447169897	0.330766351800504	-0.040330718781926	0.967829463648957	0.990580197718261
MSTRG.880	52.3554319846009	0.168443938104154	0.245809346081989	0.685262545094482	0.493178262368176	0.990580197718261
MSTRG.881	2707.96575487561	-0.0565353083533444	0.18294863639715	-0.309022846339318	0.757304147943802	0.990580197718261
NM_020922	19.2624832098412	-0.123180846633972	0.593032595077799	-0.207713450586662	0.835452714684505	0.990580197718261
MSTRG.421	3.66876327905862	0.328232881033711	0.937378419598933	0.350160483931504	0.726218260939474	0.990580197718261
MSTRG.422	25.480842980232	0.228936446074039	0.468291496182673	0.488875941460049	0.624929529392493	0.990580197718261
MSTRG.423	114.709765394983	0.0444520200402075	0.153768485079192	0.289084073484332	0.772517041049191	0.990580197718261
MSTRG.424	27.8866155279144	-0.0745812907105525	0.461142127524706	-0.161731679365071	0.871517156428471	0.990580197718261
MSTRG.425	609.584888693655	0.0180212262688595	0.149644661852464	0.1204267900089	0.904145070472222	0.990580197718261
MSTRG.426	11.3709436398695	-0.43302571661534	0.461413268834852	-0.938476948677276	0.347999357767032	0.990580197718261
MSTRG.427	4.43271944015773	-0.355723386220962	0.825987203131531	-0.430664524670991	0.66671231696242	0.990580197718261
MSTRG.428	145.305598436398	-0.166979032380224	0.427694780580446	-0.390416343527991	0.69622870447361	0.990580197718261
MSTRG.429	13.2673777011765	0.509103666973835	0.583168161505819	0.872996333783485	0.382665076038544	0.990580197718261
NM_001142447	0.187483897812808	-1.20283089171955	3.11110721724393	-0.386624699095107	0.699034070029139	0.990580197718261
MSTRG.38	2.57734446259907	-0.127097967860107	1.30669176363233	-0.0972669847606607	0.922514373993021	0.990580197718261
MSTRG.39	6.79372997007384	0.134450431852415	0.568084832492252	0.236673158941009	0.812910359480665	0.990580197718261
MSTRG.34	0.143967554009113	-0.836905685229725	3.11653965008542	-0.268536832254576	0.788286127576592	0.990580197718261
MSTRG.35	153.851697907275	0.190355580269963	0.315581241476662	0.603190415815763	0.546382022804166	0.990580197718261
MSTRG.36	1.69803222849596	-0.389096301253301	2.33644151791728	-0.166533721588779	0.867736947684264	0.990580197718261
MSTRG.37	1.55193207415101	0.801351301740083	1.46021763167816	0.548788950602609	0.583150293969367	0.990580197718261
MSTRG.30	5.50791512218693	0.364099241097031	0.712093727774215	0.511308029962702	0.609135383100395	0.990580197718261
MSTRG.31	7.59391103513992	-0.345720918336917	0.866353017582905	-0.399053170382515	0.689854026903604	0.990580197718261
MSTRG.32	8.72692345313422	-1.35558965404079	0.579827421235935	-2.3379191883531	0.0193914406650382	0.990580197718261
MSTRG.33	77.3603014820402	0.120035639176909	0.413866559407196	0.290034641476815	0.771789735996107	0.990580197718261
MSTRG.188	3509.24600958754	-0.188150220879874	0.136527579596129	-1.37811145144778	0.16816888049318	0.990580197718261
MSTRG.205	1225.1883362746	-0.0979016166483259	0.234073615267445	-0.418251397264347	0.675763320846356	0.990580197718261
MSTRG.206	1819.42222009682	-0.114680654137798	0.190916195364284	-0.600685834530578	0.548049255687982	0.990580197718261
MSTRG.207	6.89244088872952	-0.115403645842284	0.565317329332842	-0.204139586484068	0.838244420086631	0.990580197718261
MSTRG.753	23.3076190888507	0.28984135887528	0.44045656633617	0.65804753755008	0.510507585240395	0.990580197718261
MSTRG.202	3014.68415292097	-0.100703974564097	0.275507238930289	-0.365522063794403	0.714721739990134	0.990580197718261
MSTRG.751	1360.82676082401	-0.164045270274626	0.178606882582996	-0.918471158010365	0.358372251980051	0.990580197718261
NM_015075	0.198493353627551	1.47332294363156	3.10571340427998	0.474391146846061	0.635221005082721	0.990580197718261
NM_001282145	32.3247946249311	2.33028940115664	1.18585569610574	1.96506995649566	0.0494061412951551	0.990580197718261
MSTRG.55	8.69440511632056	-0.421144730296116	0.564390725116527	-0.7461935704368	0.455550491534746	0.990580197718261
NM_152423	0.255876556939528	1.70154874478188	3.09711194524225	0.549398528327585	0.582731983823778	0.990580197718261
MSTRG.59	5.47847251280251	0.87878577336555	0.692719123774764	1.26860331006436	0.204582583169907	0.990580197718261
NM_001039582	13.4266739750606	1.58628858820642	1.43160707697078	1.10804746199141	0.26784131887851	0.990580197718261
NM_001171092	0.925213341581263	0.397326701553493	3.00445932234897	0.13224565851098	0.894789987965305	0.990580197718261
NR_002718	0.490346798633248	2.08433718457814	3.0812131191103	0.676466412417454	0.498744564009392	0.990580197718261
NM_013452	0.264657804836734	1.770018974554	3.09447734159954	0.571992869606559	0.567326805322734	0.990580197718261
MSTRG.529	298.318340248022	0.840231967819261	0.467577651582855	1.79698915244321	0.0723373418760861	0.990580197718261
MSTRG.525	704.844212388252	-0.0247504330783481	0.237345534581635	-0.104280171615511	0.916947012873184	0.990580197718261
MSTRG.524	0.871134807438578	-3.2115330958626	3.03464671479806	-1.05828895343961	0.289923727554732	0.990580197718261
MSTRG.527	12.7349684931613	0.7366576569337	0.459721355907119	1.60240033983223	0.109067109741727	0.990580197718261
MSTRG.526	33.3810853739553	-0.307308500612039	0.365003206643677	-0.841933700905917	0.399825065096746	0.990580197718261
MSTRG.521	795.513378350979	-0.166490603706907	0.198237765370508	-0.839853109702557	0.400990751173419	0.990580197718261
MSTRG.520	21.7086057156362	0.0219667791548538	0.293652614345636	0.0748053246650084	0.940369605220671	0.990580197718261
MSTRG.523	8885.84717909346	-0.617270465457894	2.01712851243799	-0.306014446601538	0.759593646301415	0.990580197718261
MSTRG.522	618.253741878559	0.147408015397779	1.27900188165695	0.115252383528014	0.908245079214739	0.990580197718261
MSTRG.113	0.404591485891213	-2.08964473784743	3.07113086062967	-0.680415401582396	0.496241471670466	0.990580197718261
NM_005296	4.08612578720451	-0.559054970332282	1.14446391682437	-0.488486322822245	0.625205411168739	0.990580197718261
MSTRG.528	4029.29335552922	-0.096259748230251	0.146487815820529	-0.657117779325652	0.511105187687793	0.990580197718261
MSTRG.631	501.444066709177	0.188390852662277	0.301736744364321	0.624355025302492	0.532394454442644	0.990580197718261
MSTRG.630	3.60191357633882	1.37204587067019	2.29290563031699	0.598387413999464	0.549581461778137	0.990580197718261
MSTRG.633	19.1333519263118	0.663173113586792	0.988677073878614	0.670768172043417	0.50236822631484	0.990580197718261
MSTRG.635	7.23744207583483	0.039979214722364	0.563840919900719	0.0709051317690875	0.94347325909695	0.990580197718261
MSTRG.634	960.427916127227	-0.323388747120231	0.155328768829772	-2.08196298442717	0.0373458508993699	0.990580197718261
MSTRG.189	0.287935108018227	-1.63750745661239	3.09362481702314	-0.529316757352656	0.596585732877339	0.990580197718261
MSTRG.636	1.21443789938429	0.609942187250645	2.98742160407594	0.204170106562281	0.838220570811698	0.990580197718261
MSTRG.639	1855.28705499051	-0.03032562455217	0.107199268532176	-0.282890219004319	0.777260992573212	0.990580197718261
MSTRG.186	2157.29665968006	-0.0131473258676841	0.219360754582231	-0.0599347221098093	0.952207625347038	0.990580197718261
MSTRG.184	5948.54575525969	0.568341074691358	0.353301835144647	1.60865588048437	0.107691608039477	0.990580197718261
MSTRG.183	9.95232663269501	0.10300948603117	0.512235092111316	0.201098065356258	0.840621894717049	0.990580197718261
MSTRG.182	20591.7412656409	0.0753438452665689	0.185551094117236	0.406054438132091	0.684702601813097	0.990580197718261
MSTRG.181	7.2269479404767	-0.408511811538946	0.670481638575411	-0.609281131705442	0.542338111413842	0.990580197718261
MSTRG.180	1098.60726512358	-0.0937554659515552	0.179941939569081	-0.52103176266788	0.602344644968317	0.990580197718261
MSTRG.987	4802.78442395015	0.224401261083541	0.119572630627935	1.87669418917272	0.0605600195144745	0.990580197718261
MSTRG.454	2.10301374137474	-0.140196697586585	1.39414938376106	-0.100560742786666	0.919899161395222	0.990580197718261
MSTRG.985	78.7656760961464	0.605997394585016	0.56567225618041	1.07128710656042	0.284040355393326	0.990580197718261
MSTRG.456	938.092580134035	0.0250366511253112	0.23873273596395	0.104873137838507	0.916476474303155	0.990580197718261
MSTRG.451	51066.4902942536	0.154715819470711	0.154453684795912	1.00169717333157	0.316489872313054	0.990580197718261
MSTRG.982	0.653795731510997	2.83127951147092	3.05344742322284	0.927240302203263	0.353801781995323	0.990580197718261
MSTRG.453	191.857920248272	-0.196905817112692	0.531694322920119	-0.370336504688004	0.711131777499747	0.990580197718261
MSTRG.452	25.9541520149701	0.887535361149421	1.0654650939136	0.833002757405579	0.404843174158645	0.990580197718261
NM_012471	1.15294063898347	0.288863973444146	2.99245065118376	0.0965309063091404	0.923098928848608	0.990580197718261
